"COU","Ultimate Parent Jurisdiction","JUR","Partner Jurisdiction","PAN","Grouping","CBC","Variable","YEA","Year","Value","Flag Codes","Flags"
"FRA","France","OAF","Other Africa","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",95583,,
"LUX","Luxembourg","OAM","Other Americas","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",-130640974.03,,
"FRA","France","BGR","Bulgaria","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",6374,,
"IND","India","SLB","Solomon Islands","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",2204350.5,,
"ZAF","South Africa","DNK","Denmark","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",0,,
"IDN","Indonesia","CHN","China (People's Republic of)","PANELAI","Sub-Groups with positive profits","EARNINGS","Accumulated Earnings","2016","2016",63410073.896,,
"DNK","Denmark","SVN","Slovenia","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",5976102.857,,
"CHN","China (People's Republic of)","ZAF","South Africa","PANELAI","Sub-Groups with positive profits","ACT_FIN","Regulated Financial Services","2016","2016",1,,
"ITA","Italy","ESP","Spain","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",29577.5,,
"LUX","Luxembourg","ZAF","South Africa","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",1103530799.666,,
"NOR","Norway","FJT","Foreign Jurisdictions Total","PANELAI","Sub-Groups with positive profits","ACT_RD","Research and Development","2016","2016",74,,
"DNK","Denmark","PER","Peru","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",1,,
"IND","India","LBN","Lebanon","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",39153899.242,,
"DNK","Denmark","NLD","Netherlands","PANELAI","Sub-Groups with positive profits","ACT_PUR","Purchasing or Procurement","2016","2016",4,,
"USA","United States","STA","Stateless","PANELAI","Sub-Groups with positive profits","PROFIT","Profit (Loss) before Income Tax","2016","2016",142018956927,,
"CHL","Chile","ECU","Ecuador","PANELAI","Sub-Groups with positive profits","TAX_ACCRUED","Income Tax Accrued - Current Year","2016","2016",13061753.261,,
"DNK","Denmark","CYP","Cyprus","PANELAI","Sub-Groups with positive profits","ENTITIES_COUNT","Number of Entities","2016","2016",7,,
"LUX","Luxembourg","CYM","Cayman Islands","PANELAI","Sub-Groups with positive profits","ACT_SALES","Sales, Marketing or Distribution","2016","2016",0,,
"LUX","Luxembourg","QAT","Qatar","PANELAI","Sub-Groups with positive profits","ACT_RD","Research and Development","2016","2016",0,,
"CHN","China (People's Republic of)","MYS","Malaysia","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",17537053.52,,
"MEX","Mexico","HRV","Croatia","PANELAI","Sub-Groups with positive profits","SUBGROUPS_COUNT","Number of CbCR Sub Groups","2016","2016",2,,
"LUX","Luxembourg","CHN","China (People's Republic of)","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",1383504643.143,,
"ZAF","South Africa","POL","Poland","PANELAI","Sub-Groups with positive profits","EARNINGS","Accumulated Earnings","2016","2016",34831623.267,,
"CAN","Canada","OAM","Other Americas","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",172762303000,,
"MEX","Mexico","THA","Thailand","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",48,,
"LUX","Luxembourg","GBR","United Kingdom","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",113815060.734,,
"LUX","Luxembourg","LVA","Latvia","PANELAI","Sub-Groups with positive profits","ACT_SER","Provision of Services to Unrelated Parties","2016","2016",0,,
"CHN","China (People's Republic of)","CYM","Cayman Islands","PANELAI","Sub-Groups with positive profits","ACT_HOLDING","Holding Shares or other Equity Instruments","2016","2016",67,,
"DNK","Denmark","GRC","Greece","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",82499772.642,,
"BMU","Bermuda","CZE","Czech Republic","PANELAI","Sub-Groups with positive profits","ACT_SALES","Sales, Marketing or Distribution","2016","2016",1,,
"FRA","France","POL","Poland","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",275525611.38,,
"LUX","Luxembourg","THA","Thailand","PANELAI","Sub-Groups with positive profits","SUBGROUPS_COUNT","Number of CbCR Sub Groups","2016","2016",21,,
"ZAF","South Africa","MLT","Malta","PANELAI","Sub-Groups with positive profits","ENTITIES_COUNT","Number of Entities","2016","2016",3,,
"IDN","Indonesia","VGB","British Virgin Islands","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",2,,
"MEX","Mexico","SWE","Sweden","PANELAI","Sub-Groups with positive profits","ACT_SALES","Sales, Marketing or Distribution","2016","2016",1,,
"ZAF","South Africa","BEN","Benin","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",80186.333,,
"MEX","Mexico","UKR","Ukraine","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",23242900.941,,
"BMU","Bermuda","TWN","Chinese Taipei","PANELAI","Sub-Groups with positive profits","RPR","Related Party Revenues","2016","2016",21442887,,
"USA","United States","BOL","Bolivia","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",236585498,,
"BMU","Bermuda","NZL","New Zealand","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",1288595,,
"IND","India","NZL","New Zealand","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",60849451.998,,
"DNK","Denmark","EGY","Egypt","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",0,,
"IND","India","THA","Thailand","PANELAI","Sub-Groups with positive profits","ACT_INS","Insurance","2016","2016",0,,
"MEX","Mexico","NOR","Norway","PANELAI","Sub-Groups with positive profits","ACT_DOR","Dormant","2016","2016",0,,
"IDN","Indonesia","GBR","United Kingdom","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",48995397.939,,
"IDN","Indonesia","PHL","Philippines","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",727793.958,,
"IND","India","HUN","Hungary","PANELAI","Sub-Groups with positive profits","PROFIT","Profit (Loss) before Income Tax","2016","2016",50831596.206,,
"BMU","Bermuda","JPN","Japan","PANELAI","Sub-Groups with positive profits","ENTITIES_COUNT","Number of Entities","2016","2016",21,,
"MEX","Mexico","HND","Honduras","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",53154766.304,,
"AUS","Australia","IDN","Indonesia","PANELAI","Sub-Groups with positive profits","RPR","Related Party Revenues","2016","2016",172514906.53,,
"AUS","Australia","SGP","Singapore","PANELAI","Sub-Groups with positive profits","RPR","Related Party Revenues","2016","2016",10496780357.52,,
"CHL","Chile","OAM","Other Americas","PANELAI","Sub-Groups with positive profits","ENTITIES_COUNT","Number of Entities","2016","2016",31,,
"ZAF","South Africa","BIH","Bosnia and Herzegovina","PANELAI","Sub-Groups with positive profits","TAX_ACCRUED","Income Tax Accrued - Current Year","2016","2016",-5394.8,,
"DNK","Denmark","PHL","Philippines","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",17507106.35,,
"DNK","Denmark","ISL","Iceland","PANELAI","Sub-Groups with positive profits","SUBGROUPS_COUNT","Number of CbCR Sub Groups","2016","2016",3,,
"ITA","Italy","LUX","Luxembourg","PANELAI","Sub-Groups with positive profits","ENTITIES_COUNT","Number of Entities","2016","2016",96,,
"ZAF","South Africa","ARG","Argentina","PANELAI","Sub-Groups with positive profits","ACT_SER","Provision of Services to Unrelated Parties","2016","2016",2,,
"CHN","China (People's Republic of)","RUS","Russia","PANELAI","Sub-Groups with positive profits","ACT_IGF","Internal Group Finance","2016","2016",0,,
"IND","India","MWI","Malawi","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",72955788.4,,
"IND","India","SLV","El Salvador","PANELAI","Sub-Groups with positive profits","EARNINGS","Accumulated Earnings","2016","2016",16647.013,,
"USA","United States","CZE","Czech Republic","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",3472043725,,
"JPN","Japan","HKG","Hong Kong, China","PANELAI","Sub-Groups with positive profits","TAX_ACCRUED","Income Tax Accrued - Current Year","2016","2016",403008712.583,,
"DNK","Denmark","KEN","Kenya","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",9412.604,,
"BMU","Bermuda","ARG","Argentina","PANELAI","Sub-Groups with positive profits","ACT_HOLDING","Holding Shares or other Equity Instruments","2016","2016",2,,
"MEX","Mexico","ARG","Argentina","PANELAI","Sub-Groups with positive profits","ACT_IP","Holding or Managing Intellectual Property","2016","2016",0,,
"AUS","Australia","STA","Stateless","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",321674303,,
"ITA","Italy","ZAF","South Africa","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",5,,
"DNK","Denmark","NGA","Nigeria","PANELAI","Sub-Groups with positive profits","TOT_REV","Total Revenues","2016","2016",336135671.061,,
"IND","India","LKA","Sri Lanka","PANELAI","Sub-Groups with positive profits","CBCR_COUNT","Number of CbCRs","2016","2016",28,,
"CHN","China (People's Republic of)","ZMB","Zambia","PANELAI","Sub-Groups with positive profits","ACT_IP","Holding or Managing Intellectual Property","2016","2016",0,,
"ITA","Italy","CHN","China (People's Republic of)","PANELAI","Sub-Groups with positive profits","ACT_INS","Insurance","2016","2016",8,,
"IDN","Indonesia","VNM","Viet Nam","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",115578302.092,,
"BMU","Bermuda","AUS","Australia","PANELAI","Sub-Groups with positive profits","PROFIT","Profit (Loss) before Income Tax","2016","2016",15811189,,
"ZAF","South Africa","ZMB","Zambia","PANELAI","Sub-Groups with positive profits","ACT_DOR","Dormant","2016","2016",9,,
"AUT","Austria","FJT","Foreign Jurisdictions Total","PANELAI","Sub-Groups with positive profits","ACT_RD","Research and Development","2016","2016",156,,
"IND","India","JAM","Jamaica","PANELAI","Sub-Groups with positive profits","CBCR_COUNT","Number of CbCRs","2016","2016",1,,
"AUS","Australia","SGP","Singapore","PANELAI","Sub-Groups with positive profits","ACT_HOLDING","Holding Shares or other Equity Instruments","2016","2016",57,,
"LUX","Luxembourg","NGA","Nigeria","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",3,,
"LUX","Luxembourg","SAU","Saudi Arabia","PANELAI","Sub-Groups with positive profits","CBCR_COUNT","Number of CbCRs","2016","2016",6,,
"IND","India","OMN","Oman","PANELAI","Sub-Groups with positive profits","EARNINGS","Accumulated Earnings","2016","2016",84124611.933,,
"CHL","Chile","ECU","Ecuador","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",12560864.263,,
"ZAF","South Africa","MDG","Madagascar","PANELAI","Sub-Groups with positive profits","TAX_ACCRUED","Income Tax Accrued - Current Year","2016","2016",250728.733,,
"DNK","Denmark","BWA","Botswana","PANELAI","Sub-Groups with positive profits","EARNINGS","Accumulated Earnings","2016","2016",2684364.074,,
"LUX","Luxembourg","GHA","Ghana","PANELAI","Sub-Groups with positive profits","ACT_IP","Holding or Managing Intellectual Property","2016","2016",0,,
"IND","India","MOZ","Mozambique","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",20433281.35,,
"ITA","Italy","POL","Poland","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",-100198452.969,,
"LUX","Luxembourg","PHL","Philippines","PANELAI","Sub-Groups with positive profits","SUBGROUPS_COUNT","Number of CbCR Sub Groups","2016","2016",6,,
"DNK","Denmark","UKR","Ukraine","PANELAI","Sub-Groups with positive profits","ACT_IP","Holding or Managing Intellectual Property","2016","2016",1,,
"DNK","Denmark","PAK","Pakistan","PANELAI","Sub-Groups with positive profits","ACT_DOR","Dormant","2016","2016",2,,
"AUS","Australia","DNK","Denmark","PANELAI","Sub-Groups with positive profits","EARNINGS","Accumulated Earnings","2016","2016",138630338.49,,
"MEX","Mexico","POL","Poland","PANELAI","Sub-Groups with positive profits","TOT_REV","Total Revenues","2016","2016",197192154.314,,
"SGP","Singapore","CYM","Cayman Islands","PANELAI","Sub-Groups with positive profits","ENTITIES_COUNT","Number of Entities","2016","2016",122,,
"USA","United States","PRT","Portugal","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",5847685018,,
"IND","India","JPN","Japan","PANELAI","Sub-Groups with positive profits","ACT_SALES","Sales, Marketing or Distribution","2016","2016",13,,
"AUS","Australia","SGP","Singapore","PANELAI","Sub-Groups with positive profits","ACT_INS","Insurance","2016","2016",18,,
"DNK","Denmark","SVN","Slovenia","PANELAI","Sub-Groups with positive profits","TAX_ACCRUED","Income Tax Accrued - Current Year","2016","2016",3292176.273,,
"AUS","Australia","CAN","Canada","PANELAI","Sub-Groups with positive profits","ACT_IGF","Internal Group Finance","2016","2016",1,,
"DNK","Denmark","CZE","Czech Republic","PANELAI","Sub-Groups with positive profits","PROFIT","Profit (Loss) before Income Tax","2016","2016",54597357.377,,
"LUX","Luxembourg","GHA","Ghana","PANELAI","Sub-Groups with positive profits","ACT_PUR","Purchasing or Procurement","2016","2016",1,,
"BMU","Bermuda","MUS","Mauritius","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",175860327,,
"DNK","Denmark","IND","India","PANELAI","Sub-Groups with positive profits","CBCR_COUNT","Number of CbCRs","2016","2016",15,,
"DNK","Denmark","NLD","Netherlands","PANELAI","Sub-Groups with positive profits","SUBGROUPS_COUNT","Number of CbCR Sub Groups","2016","2016",19,,
"ITA","Italy","GBR","United Kingdom","PANELAI","Sub-Groups with positive profits","ACT_FIN","Regulated Financial Services","2016","2016",13,,
"IND","India","SYC","Seychelles","PANELAI","Sub-Groups with positive profits","TOT_REV","Total Revenues","2016","2016",26204295.544,,
"USA","United States","PER","Peru","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",618501643,,
"IND","India","ISR","Israel","PANELAI","Sub-Groups with positive profits","ACT_SER","Provision of Services to Unrelated Parties","2016","2016",2,,
"ZAF","South Africa","ZMB","Zambia","PANELAI","Sub-Groups with positive profits","ACT_HOLDING","Holding Shares or other Equity Instruments","2016","2016",1,,
"ZAF","South Africa","MLT","Malta","PANELAI","Sub-Groups with positive profits","SUBGROUPS_COUNT","Number of CbCR Sub Groups","2016","2016",4,,
"DNK","Denmark","CYP","Cyprus","PANELAI","Sub-Groups with positive profits","SUBGROUPS_COUNT","Number of CbCR Sub Groups","2016","2016",2,,
"LUX","Luxembourg","BMU","Bermuda","PANELAI","Sub-Groups with positive profits","ACT_FIN","Regulated Financial Services","2016","2016",0,,
